v0,energy_0,energy_1,energy_2,energy_3
56.281407035175874,50.9001832720842,137.236825073075,24.6740110027234,167.292059838890
56.78391959798994,51.1678319854239,138.241850198703,24.6740110027234,168.531948813993
57.28643216080401,51.4352068005800,139.246875324331,24.6740110027234,169.772111687279
57.78894472361809,51.7023144171844,140.251900449960,24.6740110027234,171.012541759117
58.291457286432156,51.9691613216405,141.256925575588,24.6740110027234,172.253232543103
58.793969849246224,52.2357537953986,142.261950701216,24.6740110027234,173.494177757787
59.2964824120603,52.5020979228551,143.266975826844,24.6740110027234,174.735371318773
59.79899497487437,52.7681995988962,144.272000952472,24.6740110027234,175.976807331174
60.30150753768844,53.0340645361031,145.277026078100,24.6740110027234,177.218480082409
60.804020100502505,53.2996982716359,146.282051203728,24.6740110027234,178.460384035318
61.306532663316574,53.5651061738142,147.287076329357,24.6740110027234,179.702513821582
61.80904522613065,53.8302934484071,148.292101454985,24.6740110027234,180.944864235432
62.31155778894472,54.0952651446493,149.297126580613,24.6740110027234,182.187430227632
62.81407035175879,54.3600261609958,150.302151706241,24.6740110027234,183.430206899727
63.31658291457286,54.6245812506285,151.307176831869,24.6740110027234,184.673189498537
63.81909547738693,54.8889350267267,152.312201957497,24.6740110027234,185.916373410881
64.321608040201,55.1530919675131,153.317227083125,24.6740110027234,187.159754158537
64.82412060301507,55.4170564210866,154.322252208754,24.6740110027234,188.403327393405
65.32663316582914,55.6808326100515,155.327277334382,24.6740110027234,189.647088892883
65.82914572864321,55.9444246359529,156.332302460010,24.6740110027234,190.891034555424
66.33165829145727,56.2078364835289,157.337327585638,24.6740110027234,192.135160396290
66.83417085427135,56.4710720247861,158.342352711266,24.6740110027234,193.379462543475
67.33668341708542,56.7341350229087,159.347377836894,24.6740110027234,194.623937233794
67.83919597989949,56.9970291360076,160.352402962522,24.6740110027234,195.868580809138
68.34170854271356,57.2597579207177,161.357428088151,24.6740110027234,197.113389712870
68.84422110552764,57.5223248356509,162.362453213779,24.6740110027234,198.358360486379
69.3467336683417,57.7847332447095,163.367478339407,24.6740110027234,199.603489765762
69.84924623115577,58.0469864202692,164.372503465035,24.6740110027234,200.848774278645
70.35175879396985,58.3090875462350,165.377528590663,24.6740110027234,202.094210841121
70.85427135678391,58.5710397209774,166.382553716291,24.6740110027234,203.339796354821
71.35678391959799,58.8328459601538,167.387578841919,24.6740110027234,204.585527804087
71.85929648241205,59.0945091994203,168.392603967548,24.6740110027234,205.831402253263
72.36180904522612,59.3560322970381,169.397629093176,24.6740110027234,207.077416844087
72.8643216080402,59.6174180363811,170.402654218804,24.6740110027234,208.323568793186
73.36683417085426,59.8786691283459,171.407679344432,24.6740110027234,209.569855389664
73.86934673366834,60.1397882136720,172.412704470060,24.6740110027234,210.816273992780
74.3718592964824,60.4007778651733,173.417729595688,24.6740110027234,212.062822029721
74.87437185929647,60.6616405898865,174.422754721316,24.6740110027234,213.309496993450
75.37688442211055,60.9223788311389,175.427779846945,24.6740110027234,214.556296440640
75.87939698492461,61.1829949705394,176.432804972573,24.6740110027234,215.803217989681
76.38190954773869,61.4434913298969,177.437830098201,24.6740110027234,217.050259318766
76.88442211055276,61.7038701730669,178.442855223829,24.6740110027234,218.297418164038
77.38693467336682,61.9641337077322,179.447880349457,24.6740110027234,219.544692317815
77.8894472361809,62.2242840871177,180.452905475085,24.6740110027234,220.792079626872
78.39195979899498,62.4843234116446,181.457930600713,24.6740110027234,222.039577990787
78.89447236180904,62.7442537305239,182.462955726342,24.6740110027234,223.287185360350
79.39698492462311,63.0040770432944,183.467980851970,24.6740110027234,224.534899736022
79.89949748743717,63.2637953013050,184.473005977598,24.6740110027234,225.782719166454
80.40201005025125,63.5234104091453,185.478031103226,24.6740110027234,227.030641747055
80.90452261306532,63.7829242260262,186.483056228854,24.6740110027234,228.278665618617
81.40703517587939,64.0423385671114,187.488081354482,24.6740110027234,229.526788965974
81.90954773869346,64.3016552048039,188.493106480110,24.6740110027234,230.775010016723
82.41206030150752,64.5608758699868,189.498131605739,24.6740110027234,232.023327039983
82.9145728643216,64.8200022532225,190.503156731367,24.6740110027234,233.271738345189
83.41708542713567,65.0790360059105,191.508181856995,24.6740110027234,234.520242280943
83.91959798994974,65.3379787414060,192.513206982623,24.6740110027234,235.768837233890
84.42211055276381,65.5968320361003,193.518232108251,24.6740110027234,237.017521627638
84.92462311557789,65.8555974304654,194.523257233879,24.6740110027234,238.266293921715
85.42713567839195,66.1142764300635,195.528282359507,24.6740110027234,239.515152610559
85.92964824120602,66.3728705065228,196.533307485136,24.6740110027234,240.764096222542
86.4321608040201,66.6313810984807,197.538332610764,24.6740110027234,242.013123319027
86.93467336683416,66.8898096124969,198.543357736392,24.6740110027234,243.262232493453
87.43718592964824,67.1481574239357,199.548382862020,24.6740110027234,244.511422370456
87.9396984924623,67.4064258778196,200.553407987648,24.6740110027234,245.760691605014
88.44221105527637,67.6646162896559,201.558433113276,24.6740110027234,247.010038881620
88.94472361809045,67.9227299462358,202.563458238904,24.6740110027234,248.259462913482
89.44723618090451,68.1807681064085,203.568483364533,24.6740110027234,249.508962441752
89.94974874371859,68.4387320018301,204.573508490161,24.6740110027234,250.758536234773
90.45226130653265,68.6966228376892,205.578533615789,24.6740110027234,252.008183087356
90.95477386934672,68.9544417934090,206.583558741417,24.6740110027234,253.257901820078
91.4572864321608,69.2121900233276,207.588583867045,24.6740110027234,254.507691278602
91.95979899497486,69.4698686573575,208.593608992673,24.6740110027234,255.757550333014
92.46231155778894,69.7274788016231,209.598634118301,24.6740110027234,257.007477877191
92.96482412060301,69.9850215390805,210.603659243930,24.6740110027234,258.257472828175
93.46733668341707,70.2424979301161,211.608684369558,24.6740110027234,259.507534125582
93.96984924623115,70.4999090131286,212.613709495186,24.6740110027234,260.757660731012
94.47236180904522,70.7572558050918,213.618734620814,24.6740110027234,262.007851627491
94.97487437185929,71.0145393021012,214.623759746442,24.6740110027234,263.258105818924
95.47738693467336,71.2717604799041,215.628784872070,24.6740110027234,264.508422329563
95.97989949748742,71.5289202944126,216.633809997698,24.6740110027234,265.758800203497
96.4824120603015,71.7860196822028,217.638835123326,24.6740110027234,267.009238504149
96.98492462311557,72.0430595609982,218.643860248955,24.6740110027234,268.259736313795
97.48743718592964,72.3000408301387,219.648885374583,24.6740110027234,269.510292733097
97.98994974874371,72.5569643710359,220.653910500211,24.6740110027234,270.760906880642
98.49246231155777,72.8138310476155,221.658935625839,24.6740110027234,272.011577892505
98.99497487437185,73.0706417067461,222.663960751467,24.6740110027234,273.262304921816
99.49748743718592,73.3273971786556,223.668985877095,24.6740110027234,274.513087138349
100.0,73.5840982773357,224.674011002723,24.6740110027234,275.763923728111
